rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963676158565912,,64,,1540963675,945847382,'',,,45.0546684265,64.3507461548,0.249330341816,,0.0139281691756,-0.00942184555827,0.26699473011,0.963551261785
1540963676665133023,,65,,1540963676,394873386,'',,,46.6194419861,65.1127929688,0.259324163198,,0.0099210497218,-0.00968274281056,0.209611661532,0.977686433611
1540963677191698950,,66,,1540963676,843002027,'',,,48.2766685486,65.6908493042,0.260238915682,,0.00405796256015,-0.0104853225946,0.152816389899,0.988190650557
1540963677495456152,,67,,1540963677,284692996,'',,,49.9859313965,66.0941467285,0.257662445307,,0.00296162866582,-0.00915832126724,0.101380811553,0.994801120147
1540963677944035101,,68,,1540963677,734210063,'',,,51.6747970581,66.3198471069,0.257371217012,,0.00312262321819,-0.0095921255102,0.0602016978899,0.998135258593
1540963678440522725,,69,,1540963678,182685700,'',,,53.321685791,66.4174575806,0.254276156425,,0.00399279804406,-0.00881219629034,0.0283165207067,0.999552186893
1540963678991854820,,70,,1540963678,694166766,'',,,55.1203422546,66.4138946533,0.251258343458,,0.00688141262427,-0.00746094096242,0.00705950978234,0.999923561572
1540963679455142860,,71,,1540963679,183557664,'',,,56.7931251526,66.383644104,0.250102430582,,0.00757183539154,-0.024228174158,-0.00124943013757,0.999676994967
1540963679942218836,,72,,1540963679,688265310,'',,,58.4338111877,66.3380889893,0.240413606167,,0.0083203156508,-0.0221011226677,0.00152738238078,0.999719953067
1540963680573770776,,73,,1540963680,184249794,'',,,59.9734954834,66.3101577759,0.298786491156,,0.0106623207902,-0.00465235510923,0.0121786386656,0.99985816814
1540963680939699353,,74,,1540963680,729964022,'',,,61.6509017944,66.353302002,0.30825278163,,0.00166932982043,0.0062019505453,0.0421334948366,0.999091353956
1540963681465493990,,75,,1540963681,274309213,'',,,63.3152809143,66.5353469849,0.218497991562,,0.00821990161504,-0.00869040708958,0.0935307449862,0.995544536498
1540963681969920618,,76,,1540963681,778700574,'',,,64.811126709,66.8747329712,0.224219620228,,0.00467210602376,-0.00994030714787,0.157447485506,0.987466272551
1540963682598256427,,77,,1540963682,324398307,'',,,66.381072998,67.455116272,0.216935485601,,0.00705918547468,-0.0130438443628,0.232310853708,0.972528495212
1540963683247349070,,78,,1540963682,828566889,'',,,67.7286453247,68.1627807617,0.238345712423,,0.011265127144,-0.0151364200892,0.29214050093,0.956189256185
1540963683654072470,,79,,1540963683,374260731,'',,,69.1093444824,69.1723556519,0.2585529387,,0.0144745199499,-0.0214601196164,0.348704261875,0.936875278226
1540963684364224640,,80,,1540963683,870146710,'',,,70.2787246704,70.1841812134,0.290094137192,,0.0178788751959,-0.0224131977895,0.385717292487,0.922171431905
1540963684687090331,,81,,1540963684,415595713,'',,,71.5438308716,71.4911651611,0.357410907745,,0.0171880189517,-0.0223575881872,0.422433435487,0.905955118677
1540963685296111093,,82,,1540963684,919860300,'',,,72.6433105469,72.8087997437,0.41327226162,,0.0142854213994,-0.0216901698677,0.44583238607,0.894739601492
1540963685625394322,,83,,1540963685,425336617,'',,,73.7671737671,74.2608032227,0.461449146271,,0.0123981144014,-0.0214785432091,0.461970869226,0.886548298993
1540963686233545898,,84,,1540963685,873942000,'',,,74.8037033081,75.6825027466,0.508099138737,,0.0118453723023,-0.0229281205399,0.469638536745,0.882481504522
1540963686538449322,,85,,1540963686,322297615,'',,,75.8395462036,77.1242599487,0.559381246567,,0.00999855959883,-0.0261957654772,0.471605529969,0.881363743347
1540963687145947144,,86,,1540963686,714745691,'',,,76.7950286865,78.4676132202,0.607842385769,,0.00844284961736,-0.028359402507,0.473618659036,0.88023282286
1540963687367236004,,87,,1540963687,108574416,'',,,77.7780685425,79.8993759155,0.667954146862,,0.012100783569,-0.0281396161374,0.475218514804,0.879334468368
1540963687611076368,,88,,1540963687,508919446,'',,,78.8127975464,81.3689117432,0.736432909966,,0.0205685091069,-0.0270854109133,0.476833081353,0.878335665822
1540963688121153073,,89,,1540963687,909382974,'',,,79.8269348145,82.8463592529,0.821483552456,,0.0277972937206,-0.0203250326652,0.479698648202,0.876757347156
1540963688604504082,,90,,1540963688,310428337,'',,,80.8735046387,84.3574295044,0.888275682926,,0.0287118842218,-0.0123868045429,0.483359454197,0.874863341423
1540963688946910582,,91,,1540963688,662425246,'',,,81.7843933105,85.7293395996,0.930492579937,,0.0277222983631,-0.0131745176441,0.487742161331,0.87244800108
1540963689227343594,,92,,1540963689,14653040,'',,,82.68699646,87.1292877197,0.97376203537,,0.0284555934635,-0.0125999603513,0.493832489093,0.869000001311
1540963689572649165,,93,,1540963689,401324860,'',,,83.7117080688,88.7673873901,1.02878403664,,0.0279794881054,-0.0135895238417,0.500267154174,0.865312228349
1540963689928134797,,94,,1540963689,752665139,'',,,84.596031189,90.176902771,1.08134686947,,0.0310984352071,-0.0120421808486,0.510186236561,0.859417164375
1540963690354603628,,95,,1540963690,105702429,'',,,85.3938598633,91.6472091675,1.12957334518,,0.0305288275041,-0.0125171596544,0.527232197037,0.849080414371
1540963690868736802,,96,,1540963690,457103984,'',,,86.1750488281,93.1363754272,1.1830354929,,0.0311059311234,-0.0112817219175,0.547371748577,0.836235211738
1540963691072974410,,97,,1540963690,849943443,'',,,86.912612915,94.8996734619,1.24885308743,,0.0299833599298,-0.00952216383665,0.575392753232,0.817272014697
