rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963700800916081,,122,,1540963700,681633991,'',,,92.5810317993,137.552200317,2.85593819618,,0.0174139415362,-0.0322036045873,0.683213396628,0.729300438015
1540963701244581195,,123,,1540963701,129963733,'',,,92.7689590454,139.406021118,2.9480471611,,0.0173020897492,-0.0310629518989,0.685039190804,0.727637955646
1540963701711850784,,124,,1540963701,578702513,'',,,92.9062423706,141.123535156,3.03377699852,,0.0209330085146,-0.0315257922005,0.684573995449,0.727960433162
1540963702154744052,,125,,1540963702,27364765,'',,,93.1036911011,142.740097046,3.12379455566,,0.0182479539325,-0.031464741194,0.683783148944,0.728778162841
1540963702662641720,,126,,1540963702,516500602,'',,,93.2705230713,144.446853638,3.21416902542,,0.0213187382039,-0.0318954948559,0.682257871615,0.730104355522
1540963703151959544,,127,,1540963703,21767120,'',,,93.4691848755,146.083343506,3.29996943474,,0.0231314380155,-0.0337287699343,0.679468259987,0.732564118878
1540963703680888016,,128,,1540963703,566724521,'',,,93.6600265503,147.808990479,3.40428376198,,0.0242030276654,-0.0347724796127,0.677043914198,0.734722128964
1540963704203876198,,129,,1540963704,63394230,'',,,93.8174285889,149.515228271,3.50905108452,,0.0246353712564,-0.0339954088969,0.673990150045,0.737546404949
1540963704708433289,,130,,1540963704,560655932,'',,,94.0677947998,151.256317139,3.61105680466,,0.0241603298051,-0.0344935543317,0.67143322091,0.739867478033
1540963705183045396,,131,,1540963705,57345798,'',,,94.2603225708,152.935775757,3.72056484222,,0.0203765990812,-0.0350586568598,0.672514748927,0.738971995101
1540963705631516392,,132,,1540963705,505567114,'',,,94.4429931641,154.564086914,3.81818175316,,0.0145838640135,-0.03716470106,0.671779564225,0.739674441956
1540963706085006270,,133,,1540963705,954743039,'',,,94.6254196167,156.238037109,3.90684747696,,0.0166391007146,-0.0413563781608,0.670941803531,0.740168851655
1540963706540618739,,134,,1540963706,403114755,'',,,94.8440170288,157.991149902,4.01464176178,,0.0140266723912,-0.0418276182467,0.671513677448,0.739677687903
1540963706963974464,,135,,1540963706,851656057,'',,,95.0556945801,159.764968872,4.12474107742,,0.0126162416646,-0.0411046320519,0.674149923332,0.737341921542
1540963707479599271,,136,,1540963707,252822391,'',,,95.2311935425,161.4087677,4.21934461594,,0.012818948388,-0.0404602399285,0.677058281591,0.734704513128
1540963707849322575,,137,,1540963707,645492931,'',,,95.4162445068,163.067184448,4.31063175201,,0.0169859109967,-0.0413824200532,0.677979125524,0.733718777982
1540963708223478032,,138,,1540963708,53894760,'',,,95.6258926392,164.863861084,4.42193746567,,0.0169970590035,-0.040678258049,0.677830913211,0.733894818909
1540963708575745460,,139,,1540963708,446524249,'',,,95.8470840454,166.641708374,4.52878284454,,0.0164452012083,-0.0414538509994,0.676850589405,0.734768276473
1540963708929997644,,140,,1540963708,798803380,'',,,96.0228271484,168.250946045,4.62787771225,,0.017988514974,-0.0415462725118,0.676554123962,0.734999904416
1540963709333492646,,141,,1540963709,207022037,'',,,96.1860122681,170.113189697,4.75244188309,,0.0169741249352,-0.0423512612385,0.67614664556,0.735352934118
1540963709761981020,,142,,1540963709,592433110,'',,,96.4123916626,172.013244629,4.87686109543,,0.0142819547899,-0.0392858309512,0.676250608369,0.735484693769
1540963710165239594,,143,,1540963709,945129704,'',,,96.6015701294,173.678939819,4.97412061691,,0.00964530567961,-0.0407998099403,0.676526049568,0.73522434426
1540963710457769417,,144,,1540963710,297917741,'',,,96.7931213379,175.381164551,5.05822896957,,0.0102237152235,-0.0434760670554,0.675457978083,0.736044714087
1540963710864158284,,145,,1540963710,650011835,'',,,96.9869384766,177.1043396,5.15728759766,,0.010598669566,-0.0423823463853,0.675452166084,0.73610853847
1540963711172525308,,146,,1540963711,2278845,'',,,97.1819610596,178.871520996,5.25630617142,,0.0108361272192,-0.0426798147781,0.675003290641,0.736499569106
1540963711505527635,,147,,1540963711,339047022,'',,,97.4012451172,180.561172485,5.35004138947,,0.0170175176435,-0.0428314981779,0.674584666778,0.736757346858
1540963711839159704,,148,,1540963711,691084002,'',,,97.6314849854,182.333007812,5.45893669128,,0.0163460234451,-0.0447553600184,0.673466911847,0.737680204397
1540963712153541480,,149,,1540963712,35835834,'',,,97.8481903076,184.095657349,5.58441352844,,0.0174084957018,-0.0407590006641,0.671874824691,0.739337470879
1540963712496743312,,150,,1540963712,388134213,'',,,98.0495605469,185.865036011,5.69690418243,,0.015667593198,-0.0422217818919,0.671670857373,0.739479635109
1540963712895632994,,151,,1540963712,733260871,'',,,98.2885131836,187.632781982,5.80798244476,,0.0213258772115,-0.0428761633291,0.670493985596,0.740367912587
1540963713230469894,,152,,1540963713,85880359,'',,,98.4911804199,189.339767456,5.93072843552,,0.0219781653652,-0.0395166555827,0.670143508252,0.740852931668
1540963713576140720,,153,,1540963713,438807330,'',,,98.735206604,191.125610352,6.05514717102,,0.0207133660212,-0.0403621784961,0.669257229777,0.741644545267
1540963713900597574,,154,,1540963713,790787410,'',,,98.9621658325,192.867492676,6.17189836502,,0.0236970333641,-0.0417880784654,0.669804343458,0.740982042938
